user_id,age,gender,country,subscription_type,preferred_genres,avg_daily_watch_time,preferred_watch_time,account_age_months
1623,46,Male,UK,Basic,"Drama,Comedy,Sci-Fi",5.19,Evening,45
1624,26,Male,India,Premium,"Sci-Fi,Documentary",1.25,Evening,19
1625,57,Female,USA,Standard,"Animation,Horror",1.01,Evening,58
1626,47,Male,USA,Basic,"Romance,Animation,Sci-Fi",5.48,Evening,55
1627,29,Male,Brazil,Standard,Animation,0.5,Evening,38
1628,50,Male,USA,Standard,"Comedy,Drama",0.61,Evening,12
1629,35,Female,USA,Standard,"Horror,Documentary",4.4,Evening,13
1630,45,Male,USA,Premium,"Horror,Drama",0.82,Afternoon,35
1631,40,Male,UK,Premium,"Sci-Fi,Thriller,Drama",2.51,Evening,48
1632,24,Male,Japan,Standard,Drama,3.36,Afternoon,53
1633,27,Male,Germany,Standard,Horror,0.63,Evening,10
1634,47,Female,USA,Basic,Action,0.73,Evening,22
1635,30,Other,Canada,Basic,Horror,1.82,Evening,10
1636,30,Female,India,Standard,"Animation,Drama",3.93,Evening,50
1637,23,Male,Brazil,Basic,Animation,2.02,Evening,35
1638,40,Female,UK,Premium,"Animation,Documentary",0.5,Afternoon,45
1639,59,Female,India,Standard,"Comedy,Sci-Fi,Horror",1.08,Evening,16
1640,22,Male,France,Basic,"Animation,Drama",1.0,Night,36
1641,35,Female,USA,Standard,"Romance,Fantasy,Drama",4.12,Night,56
1642,51,Female,USA,Basic,"Horror,Drama",0.86,Evening,11
1643,34,Female,USA,Standard,Drama,5.79,Night,17
1644,40,Female,Japan,Premium,Animation,1.02,Morning,25
1645,22,Male,USA,Standard,"Romance,Fantasy",0.54,Evening,1
1646,40,Male,Canada,Basic,Documentary,1.94,Evening,12
1647,32,Female,USA,Premium,"Action,Horror",1.22,Afternoon,3
1648,46,Male,India,Basic,Action,2.61,Evening,51
1649,49,Male,UK,Premium,"Animation,Documentary,Romance",6.18,Evening,9
1650,66,Female,Mexico,Standard,"Documentary,Thriller",7.07,Evening,19
1651,41,Female,India,Standard,Fantasy,0.64,Evening,19
1652,38,Male,USA,Premium,"Comedy,Romance",0.5,Evening,50
1653,37,Female,Canada,Premium,"Romance,Animation,Action",7.03,Afternoon,20
1654,30,Female,USA,Basic,Sci-Fi,4.18,Evening,11
1655,39,Female,Mexico,Standard,"Drama,Animation",0.76,Morning,24
1656,31,Male,Canada,Premium,"Sci-Fi,Thriller,Drama",4.09,Evening,22
1657,37,Male,USA,Basic,Drama,3.38,Afternoon,1
1658,50,Male,USA,Standard,"Fantasy,Thriller,Action",0.73,Evening,53
1659,22,Male,UK,Premium,"Documentary,Fantasy",5.91,Afternoon,44
1660,48,Male,India,Standard,Drama,0.97,Evening,43
1661,50,Male,France,Premium,"Action,Thriller,Fantasy",1.64,Night,10
1662,33,Male,Mexico,Premium,"Horror,Fantasy,Thriller",2.35,Afternoon,11
1663,18,Female,UK,Standard,"Action,Comedy,Thriller",0.53,Evening,8
1664,27,Male,USA,Premium,"Action,Thriller,Sci-Fi",2.36,Afternoon,17
1665,50,Female,India,Standard,"Thriller,Action,Romance",3.06,Evening,6
1666,34,Female,USA,Standard,"Romance,Sci-Fi,Fantasy",0.5,Evening,59
1667,23,Male,India,Standard,Comedy,1.19,Evening,7
1668,28,Female,UK,Premium,"Action,Sci-Fi,Horror",2.37,Morning,31
1669,45,Female,USA,Premium,Horror,6.52,Evening,37
1670,41,Male,France,Standard,"Sci-Fi,Documentary,Action",5.54,Evening,4
1671,32,Female,India,Standard,Animation,0.5,Evening,7
1672,30,Male,India,Premium,"Comedy,Thriller",2.36,Evening,16
1673,30,Female,USA,Standard,"Animation,Drama",0.5,Night,25
1674,23,Male,USA,Basic,"Thriller,Fantasy",0.87,Evening,36
1675,54,Female,Germany,Standard,"Horror,Drama,Fantasy",2.27,Evening,35
1676,31,Male,France,Premium,Fantasy,0.5,Afternoon,14
1677,49,Female,Japan,Premium,"Drama,Documentary",5.49,Evening,58
1678,53,Male,USA,Premium,Horror,4.42,Evening,36
1679,46,Female,India,Standard,"Animation,Fantasy,Documentary",1.6,Night,53
1680,29,Female,France,Premium,"Action,Romance,Animation",1.69,Evening,9
1681,39,Male,Brazil,Standard,Animation,5.33,Evening,11
1682,34,Female,Canada,Premium,"Thriller,Fantasy",0.5,Evening,1
1683,24,Male,UK,Standard,Horror,0.5,Night,9
1684,38,Female,India,Basic,"Thriller,Fantasy",0.92,Evening,25
1685,20,Female,Germany,Standard,Comedy,1.13,Afternoon,40
1686,49,Female,Mexico,Standard,"Fantasy,Romance",8.0,Morning,15
1687,29,Female,India,Premium,"Thriller,Romance",0.5,Night,58
1688,37,Male,France,Premium,"Sci-Fi,Documentary,Thriller",0.9,Evening,24
1689,38,Male,Canada,Standard,"Animation,Comedy,Action",4.4,Afternoon,8
1690,31,Male,USA,Premium,"Documentary,Sci-Fi",3.84,Evening,52
1691,42,Female,USA,Standard,Horror,2.66,Evening,29
1692,29,Male,USA,Premium,"Thriller,Action,Animation",1.0,Evening,7
1693,45,Female,USA,Premium,"Drama,Thriller",0.5,Night,46
1694,18,Female,USA,Premium,Comedy,8.0,Afternoon,18
1695,36,Male,UK,Standard,"Action,Romance",0.72,Night,3
1696,58,Female,UK,Standard,"Animation,Sci-Fi,Comedy",4.65,Night,47
1697,22,Male,UK,Premium,Drama,5.63,Morning,24
1698,26,Male,USA,Standard,"Action,Horror",1.45,Morning,20
1699,41,Female,USA,Premium,"Comedy,Romance",4.76,Evening,31
1700,37,Male,France,Premium,"Sci-Fi,Romance,Thriller",0.82,Morning,26
1701,39,Male,Canada,Standard,"Thriller,Documentary",5.52,Evening,59
1702,40,Female,UK,Premium,Action,2.53,Evening,38
1703,42,Male,France,Premium,Comedy,0.54,Evening,47
1704,48,Other,Brazil,Standard,Documentary,3.86,Night,46
1705,39,Other,UK,Standard,"Action,Sci-Fi,Comedy",6.12,Night,43
1706,32,Male,France,Premium,Comedy,2.11,Afternoon,8
1707,43,Male,India,Standard,"Action,Sci-Fi",3.57,Evening,32
1708,57,Female,Brazil,Basic,Documentary,3.96,Evening,8
1709,33,Male,UK,Premium,"Documentary,Animation",3.87,Evening,5
1710,23,Male,France,Standard,Animation,1.51,Evening,16
1711,48,Female,USA,Premium,"Fantasy,Drama",3.37,Night,27
1712,33,Male,Germany,Basic,"Comedy,Horror,Sci-Fi",1.99,Evening,39
1713,18,Female,India,Basic,"Animation,Horror,Sci-Fi",1.34,Evening,1
1714,45,Male,Canada,Premium,"Drama,Action,Romance",0.5,Night,5
1715,28,Male,India,Basic,"Animation,Action",5.99,Evening,3
1716,33,Male,UK,Premium,Action,1.34,Afternoon,45
1717,38,Other,India,Premium,Horror,0.68,Afternoon,52
1718,37,Female,Germany,Premium,"Documentary,Drama,Comedy",0.69,Morning,17
1719,43,Female,USA,Basic,"Fantasy,Comedy",0.69,Evening,33
1720,29,Male,Germany,Standard,Comedy,0.5,Evening,19
1721,41,Male,USA,Premium,"Thriller,Drama,Sci-Fi",1.44,Morning,4
1722,31,Male,USA,Standard,"Drama,Animation,Thriller",5.53,Afternoon,13
1723,43,Female,Brazil,Standard,"Comedy,Animation",0.5,Afternoon,51
1724,42,Female,USA,Standard,"Thriller,Romance",7.84,Evening,50
1725,23,Female,Australia,Basic,"Fantasy,Animation",0.5,Morning,43
1726,48,Male,USA,Premium,Action,3.17,Evening,55
1727,28,Female,USA,Premium,Horror,3.85,Night,26
1728,44,Male,India,Premium,Thriller,3.32,Afternoon,41
1729,39,Other,UK,Standard,"Documentary,Thriller,Sci-Fi",1.04,Afternoon,31
1730,57,Male,Germany,Premium,"Fantasy,Romance,Sci-Fi",3.04,Afternoon,59
1731,32,Female,Germany,Standard,"Sci-Fi,Romance",1.6,Afternoon,35
1732,30,Male,Germany,Standard,Animation,0.5,Evening,16
1733,34,Male,India,Standard,"Drama,Horror",0.56,Afternoon,57
1734,31,Female,France,Premium,"Sci-Fi,Horror,Romance",0.5,Evening,24
1735,44,Male,UK,Premium,Drama,1.01,Evening,53
1736,18,Male,Mexico,Premium,"Drama,Romance,Fantasy",3.25,Evening,30
1737,22,Female,USA,Premium,Thriller,8.0,Night,59
1738,22,Female,Canada,Premium,"Animation,Comedy",0.5,Evening,54
1739,46,Female,India,Basic,"Animation,Comedy",1.09,Night,17
1740,55,Male,Germany,Premium,Documentary,0.5,Evening,13
1741,33,Female,Brazil,Standard,Action,3.58,Evening,38
1742,32,Female,France,Standard,"Documentary,Thriller",6.3,Evening,57
1743,35,Male,Brazil,Basic,Romance,0.5,Evening,7
1744,48,Female,India,Standard,"Thriller,Sci-Fi",5.85,Evening,9
1745,23,Male,USA,Standard,Romance,0.79,Evening,21
1746,37,Male,USA,Standard,Fantasy,0.63,Evening,30
1747,46,Male,Canada,Standard,"Thriller,Drama,Sci-Fi",0.5,Evening,37
1748,41,Male,France,Premium,"Animation,Thriller",0.5,Evening,37
1749,37,Female,USA,Premium,"Comedy,Fantasy",0.5,Afternoon,22
1750,47,Female,USA,Standard,"Sci-Fi,Romance,Horror",1.48,Afternoon,47
1751,18,Female,UK,Standard,"Fantasy,Romance,Drama",2.69,Night,31
1752,43,Female,India,Standard,Animation,0.51,Night,4
1753,27,Male,France,Standard,Romance,0.61,Afternoon,10
1754,18,Female,UK,Basic,"Animation,Action",0.5,Afternoon,30
1755,41,Female,USA,Premium,"Fantasy,Horror,Documentary",4.11,Night,30
1756,51,Male,UK,Standard,"Documentary,Animation,Drama",0.5,Evening,41
1757,33,Female,USA,Basic,"Documentary,Comedy,Thriller",0.5,Morning,7
1758,46,Other,USA,Standard,"Thriller,Sci-Fi",0.5,Afternoon,15
1759,54,Female,Mexico,Standard,"Animation,Fantasy,Comedy",0.5,Evening,19
1760,50,Female,India,Standard,"Thriller,Comedy,Romance",1.98,Morning,10
1761,54,Male,USA,Basic,"Romance,Action,Horror",0.5,Evening,39
1762,43,Male,USA,Premium,"Sci-Fi,Action,Romance",0.63,Evening,27
1763,35,Male,UK,Standard,"Action,Romance",4.47,Evening,3
1764,18,Female,Canada,Basic,Comedy,8.0,Afternoon,35
1765,32,Female,USA,Basic,Horror,4.93,Night,52
1766,24,Other,UK,Standard,Drama,8.0,Afternoon,18
1767,61,Male,USA,Basic,"Horror,Thriller,Action",2.78,Evening,24
1768,32,Male,Australia,Basic,"Sci-Fi,Animation,Drama",8.0,Evening,13
1769,36,Female,Japan,Standard,Sci-Fi,1.71,Afternoon,44
1770,41,Female,France,Standard,"Horror,Fantasy,Action",3.96,Evening,17
1771,35,Male,UK,Basic,"Fantasy,Thriller,Sci-Fi",8.0,Afternoon,58
1772,55,Female,Mexico,Standard,Fantasy,3.09,Evening,17
1773,27,Female,India,Standard,"Fantasy,Thriller",7.85,Morning,11
1774,37,Female,USA,Basic,"Fantasy,Romance",0.73,Evening,17
1775,26,Female,USA,Standard,"Comedy,Fantasy",0.89,Afternoon,52
1776,19,Male,Canada,Basic,"Documentary,Action,Romance",1.27,Night,49
1777,27,Other,USA,Basic,"Drama,Action,Horror",1.56,Evening,19
1778,34,Female,UK,Standard,"Fantasy,Comedy",5.69,Evening,7
1779,29,Male,Germany,Standard,"Drama,Thriller,Romance",5.47,Evening,19
1780,26,Male,Canada,Basic,"Comedy,Documentary,Romance",2.68,Evening,34
1781,18,Female,UK,Standard,"Animation,Documentary,Horror",0.66,Afternoon,29
1782,34,Male,Canada,Premium,"Documentary,Romance,Sci-Fi",0.69,Night,30
1783,18,Male,India,Premium,"Fantasy,Documentary,Romance",2.5,Evening,42
1784,44,Female,USA,Premium,Sci-Fi,1.75,Night,29
1785,35,Male,France,Premium,"Drama,Thriller",0.75,Evening,38
1786,18,Female,USA,Premium,Action,0.5,Afternoon,48
1787,31,Male,USA,Premium,"Thriller,Comedy",3.21,Evening,8
1788,25,Female,Germany,Standard,"Action,Comedy",4.19,Evening,4
1789,38,Male,USA,Standard,"Thriller,Animation",0.76,Morning,28
1790,51,Male,USA,Basic,"Horror,Fantasy",1.38,Evening,52
1791,18,Male,USA,Standard,Documentary,3.12,Evening,11
1792,36,Female,Germany,Premium,"Fantasy,Romance,Thriller",1.58,Morning,18
1793,33,Female,France,Standard,"Sci-Fi,Documentary",8.0,Afternoon,21
1794,43,Male,USA,Premium,Documentary,0.5,Evening,47
1795,37,Female,France,Standard,"Animation,Sci-Fi",4.82,Evening,58
1796,25,Female,USA,Standard,"Action,Thriller,Animation",0.91,Night,48
1797,31,Other,Germany,Standard,"Animation,Action",2.9,Afternoon,40
1798,25,Male,UK,Standard,"Comedy,Thriller",0.73,Night,32
1799,47,Female,France,Standard,"Sci-Fi,Comedy,Thriller",8.0,Night,17
1800,35,Male,India,Premium,"Comedy,Horror",0.5,Night,34
1801,57,Male,India,Premium,Documentary,1.8,Morning,17
1802,34,Other,USA,Premium,Animation,6.03,Afternoon,15
1803,26,Female,Mexico,Standard,Fantasy,1.59,Afternoon,20
1804,18,Male,USA,Premium,"Fantasy,Comedy",4.59,Night,39
1805,18,Male,India,Standard,Thriller,7.48,Night,11
1806,18,Female,USA,Standard,"Romance,Fantasy,Horror",0.5,Afternoon,19
1807,38,Female,UK,Premium,"Fantasy,Horror",1.68,Afternoon,32
1808,41,Male,USA,Standard,Thriller,2.9,Evening,24
1809,18,Female,USA,Basic,Thriller,4.46,Afternoon,6
1810,45,Male,Japan,Standard,"Romance,Fantasy",0.5,Evening,18
1811,29,Male,India,Premium,"Romance,Animation",2.09,Night,41
1812,36,Female,Germany,Standard,"Drama,Romance,Horror",0.5,Evening,57
1813,54,Male,Japan,Standard,"Sci-Fi,Thriller,Animation",3.52,Evening,48
1814,45,Male,Australia,Standard,"Documentary,Fantasy,Comedy",0.84,Afternoon,13
1815,31,Female,USA,Premium,"Comedy,Sci-Fi,Romance",0.78,Afternoon,55
1816,24,Female,USA,Premium,"Documentary,Horror",3.67,Evening,26
1817,18,Male,USA,Standard,"Comedy,Documentary,Animation",4.61,Night,8
1818,26,Female,UK,Basic,"Horror,Drama,Animation",1.05,Evening,26
1819,32,Female,USA,Standard,"Horror,Fantasy",1.74,Afternoon,49
1820,23,Male,USA,Standard,"Action,Animation",2.96,Afternoon,14
1821,33,Female,USA,Premium,"Fantasy,Comedy",3.42,Evening,54
1822,35,Male,USA,Basic,"Romance,Thriller",3.68,Afternoon,41
1823,32,Male,India,Standard,"Sci-Fi,Horror",1.24,Morning,6
1824,27,Female,USA,Premium,"Comedy,Fantasy,Documentary",1.92,Afternoon,16
1825,37,Other,Canada,Standard,"Romance,Sci-Fi,Horror",0.5,Evening,35
1826,40,Male,Germany,Premium,"Comedy,Documentary",7.42,Evening,34
1827,21,Male,Canada,Premium,Romance,3.02,Morning,40
1828,51,Female,USA,Premium,"Horror,Documentary,Comedy",1.18,Afternoon,27
1829,33,Male,UK,Standard,"Thriller,Action,Animation",1.23,Evening,36
1830,35,Male,USA,Standard,"Romance,Thriller,Horror",0.5,Evening,12
1831,43,Male,UK,Premium,"Fantasy,Thriller",1.53,Evening,1
1832,37,Female,USA,Standard,Romance,2.79,Evening,56
1833,46,Male,Germany,Standard,"Documentary,Comedy,Fantasy",7.62,Night,29
1834,38,Male,France,Standard,"Animation,Fantasy",2.61,Evening,17
1835,27,Female,Canada,Standard,Animation,2.63,Evening,18
1836,39,Female,UK,Premium,Action,3.86,Night,49
1837,21,Female,UK,Basic,"Comedy,Sci-Fi",1.78,Night,56
1838,36,Male,Brazil,Basic,"Romance,Thriller",0.5,Night,16
1839,34,Female,USA,Premium,"Animation,Romance",5.51,Evening,35
1840,32,Male,Japan,Premium,"Documentary,Comedy,Sci-Fi",1.29,Evening,9
1841,33,Male,Japan,Standard,"Horror,Documentary",8.0,Evening,59
1842,18,Female,UK,Standard,"Fantasy,Animation",1.3,Night,44
1843,28,Male,USA,Standard,Romance,2.76,Afternoon,39
1844,36,Male,Canada,Standard,"Horror,Thriller",1.54,Evening,38
1845,36,Male,USA,Premium,"Romance,Drama,Fantasy",0.66,Evening,43
1846,22,Male,USA,Basic,"Animation,Comedy",6.68,Afternoon,6
1847,50,Male,USA,Basic,Action,2.47,Evening,26
1848,24,Other,USA,Standard,Action,1.5,Evening,17
1849,46,Male,Canada,Standard,"Romance,Action",0.5,Night,24
1850,40,Male,Brazil,Basic,"Drama,Romance",8.0,Morning,10
1851,27,Male,USA,Basic,Thriller,5.64,Night,32
1852,56,Female,India,Premium,"Comedy,Thriller,Drama",1.37,Night,59
1853,20,Female,India,Basic,Horror,0.5,Evening,3
1854,46,Male,India,Premium,"Drama,Fantasy,Horror",0.5,Afternoon,19
1855,47,Female,Brazil,Standard,"Horror,Action",0.5,Night,35
1856,26,Male,UK,Standard,Thriller,1.91,Evening,27
1857,51,Male,USA,Standard,"Horror,Fantasy,Animation",4.23,Evening,25
1858,31,Male,Germany,Standard,Documentary,1.13,Night,21
1859,38,Male,Germany,Standard,"Animation,Horror",1.42,Evening,2
1860,38,Male,Brazil,Standard,"Sci-Fi,Action,Horror",1.6,Afternoon,20
1861,33,Female,India,Premium,"Horror,Drama,Fantasy",0.5,Morning,23
1862,44,Male,Canada,Premium,"Documentary,Thriller,Romance",0.5,Evening,58
1863,44,Female,UK,Standard,"Romance,Sci-Fi",1.74,Afternoon,33
1864,18,Male,USA,Standard,"Romance,Drama,Thriller",0.82,Afternoon,50
1865,50,Male,USA,Premium,"Drama,Animation,Thriller",1.85,Evening,8
1866,18,Male,Canada,Standard,"Comedy,Documentary",0.5,Evening,56
1867,47,Female,Germany,Premium,"Romance,Action,Animation",4.06,Night,51
1868,48,Male,Brazil,Premium,"Animation,Romance,Action",3.83,Afternoon,37
1869,21,Female,Canada,Basic,"Sci-Fi,Animation",2.77,Night,56
1870,30,Male,India,Standard,Animation,1.9,Evening,42
1871,21,Male,Germany,Standard,"Drama,Action",1.24,Night,30
1872,32,Male,Brazil,Premium,"Comedy,Romance",2.87,Night,31
1873,31,Male,USA,Standard,"Documentary,Fantasy,Horror",3.81,Evening,41
1874,44,Male,Brazil,Premium,"Animation,Action,Romance",4.13,Evening,59
1875,50,Male,France,Standard,"Sci-Fi,Action,Comedy",1.07,Night,18
1876,51,Female,USA,Basic,Documentary,0.54,Evening,31
1877,28,Male,USA,Basic,"Documentary,Romance",1.05,Evening,26
1878,32,Female,India,Standard,Romance,0.5,Evening,24
1879,18,Male,USA,Standard,"Drama,Documentary,Thriller",1.38,Afternoon,51
1880,25,Female,Canada,Standard,"Animation,Sci-Fi,Horror",0.8,Night,57
1881,46,Female,UK,Standard,"Comedy,Drama,Animation",3.9,Evening,5
1882,54,Male,France,Basic,"Animation,Documentary",2.81,Afternoon,53
1883,20,Male,Brazil,Basic,"Horror,Action",0.5,Morning,11
1884,27,Female,UK,Premium,"Documentary,Action,Romance",0.5,Evening,52
1885,34,Female,UK,Standard,Action,1.95,Night,24
1886,38,Male,India,Standard,"Drama,Sci-Fi",2.41,Evening,1
1887,25,Male,Australia,Premium,Drama,3.66,Night,12
1888,40,Female,Mexico,Premium,"Action,Sci-Fi,Animation",8.0,Evening,38
1889,29,Male,UK,Basic,"Romance,Documentary",3.03,Evening,23
1890,34,Female,USA,Standard,Sci-Fi,1.97,Afternoon,56
1891,41,Male,UK,Premium,"Romance,Thriller",1.34,Evening,52
1892,35,Male,Japan,Premium,"Animation,Documentary",3.35,Evening,44
1893,29,Female,USA,Premium,"Sci-Fi,Animation,Romance",6.82,Morning,25
1894,33,Female,USA,Standard,"Thriller,Drama",1.37,Afternoon,12
1895,33,Male,USA,Basic,"Horror,Drama,Sci-Fi",2.2,Afternoon,3
1896,30,Male,UK,Standard,"Horror,Fantasy",0.58,Evening,24
1897,31,Female,Brazil,Premium,Thriller,4.87,Evening,26
1898,54,Female,USA,Standard,"Thriller,Documentary",3.13,Night,15
1899,41,Male,France,Basic,"Romance,Comedy",1.1,Morning,31
1900,31,Female,India,Premium,"Horror,Documentary",5.18,Afternoon,43
1901,43,Female,USA,Standard,"Documentary,Fantasy,Romance",8.0,Morning,42
1902,30,Female,France,Basic,"Action,Sci-Fi",0.85,Night,21
1903,49,Female,India,Basic,"Action,Animation",0.52,Afternoon,21
1904,39,Male,India,Standard,"Horror,Thriller",4.46,Evening,55
1905,33,Female,USA,Standard,"Comedy,Horror,Thriller",2.18,Morning,21
1906,40,Female,USA,Standard,"Romance,Comedy",5.39,Evening,55
1907,18,Male,USA,Basic,"Sci-Fi,Romance,Comedy",1.07,Evening,48
1908,21,Male,France,Basic,Animation,2.18,Evening,25
1909,20,Male,Japan,Standard,"Fantasy,Horror,Action",2.15,Evening,12
1910,36,Female,France,Standard,"Comedy,Documentary",0.52,Evening,48
1911,55,Male,UK,Basic,"Thriller,Drama,Documentary",8.0,Evening,37
1912,61,Female,USA,Standard,Thriller,2.73,Afternoon,18
1913,42,Female,Germany,Basic,Fantasy,2.73,Evening,10
1914,41,Female,Canada,Standard,"Drama,Sci-Fi,Documentary",0.88,Evening,6
1915,18,Female,Japan,Basic,Comedy,2.63,Evening,57
1916,28,Other,UK,Basic,Thriller,4.47,Night,29
1917,25,Male,UK,Standard,"Sci-Fi,Drama",4.2,Afternoon,29
1918,27,Female,USA,Standard,Romance,6.31,Night,29
1919,32,Male,USA,Premium,Drama,0.5,Evening,46
1920,29,Female,USA,Basic,Comedy,0.5,Evening,46
1921,18,Male,USA,Basic,Comedy,3.1,Morning,9
1922,43,Other,UK,Standard,Romance,4.12,Afternoon,32
1923,22,Female,USA,Premium,Action,2.8,Evening,48
1924,37,Female,USA,Standard,"Comedy,Drama,Romance",0.5,Night,13
1925,59,Male,Japan,Standard,"Documentary,Fantasy",2.26,Night,46
1926,23,Male,UK,Standard,"Sci-Fi,Documentary",3.45,Night,53
1927,18,Female,France,Basic,"Fantasy,Drama",0.5,Afternoon,11
1928,31,Male,Japan,Premium,Drama,0.5,Afternoon,34
1929,48,Female,Germany,Standard,Comedy,0.74,Evening,54
1930,58,Male,India,Premium,"Thriller,Action",0.5,Night,52
1931,20,Female,USA,Standard,"Fantasy,Documentary,Sci-Fi",0.5,Afternoon,52
1932,40,Male,Japan,Standard,"Fantasy,Horror,Action",0.57,Evening,29
1933,29,Female,India,Basic,"Comedy,Sci-Fi",1.89,Night,51
1934,33,Female,Mexico,Standard,"Documentary,Romance",0.5,Evening,12
1935,66,Male,USA,Basic,"Comedy,Animation",2.32,Night,49
1936,18,Male,UK,Standard,"Animation,Thriller,Drama",0.86,Afternoon,31
1937,38,Male,USA,Standard,"Horror,Drama,Sci-Fi",0.93,Evening,41
1938,40,Female,Germany,Premium,"Sci-Fi,Fantasy",8.0,Evening,22
1939,48,Female,Japan,Standard,"Comedy,Romance,Thriller",4.09,Evening,26
1940,36,Female,UK,Standard,Documentary,1.38,Afternoon,43
1941,38,Female,Canada,Basic,Fantasy,1.48,Evening,12
1942,30,Male,France,Standard,"Animation,Fantasy",0.5,Evening,35
1943,38,Male,UK,Basic,"Thriller,Horror",4.65,Evening,49
1944,30,Male,Brazil,Premium,"Horror,Romance",0.5,Night,38
1945,42,Male,Australia,Premium,"Documentary,Comedy,Animation",0.5,Morning,4
1946,30,Other,USA,Standard,"Fantasy,Documentary",1.91,Evening,45
1947,39,Female,Germany,Basic,"Documentary,Animation",0.52,Night,49
1948,34,Male,USA,Standard,"Sci-Fi,Animation",2.5,Night,10
1949,48,Female,Germany,Premium,"Horror,Drama,Sci-Fi",0.5,Evening,52
1950,34,Female,India,Standard,Thriller,0.5,Night,18
1951,18,Male,Mexico,Basic,"Romance,Documentary",3.62,Afternoon,46
1952,50,Male,UK,Premium,"Drama,Romance,Comedy",2.15,Evening,48
1953,24,Male,USA,Premium,Sci-Fi,0.5,Night,19
1954,27,Female,USA,Basic,"Sci-Fi,Drama",0.58,Night,58
1955,27,Other,Canada,Premium,"Fantasy,Horror",0.68,Evening,15
1956,51,Female,USA,Standard,"Romance,Fantasy,Drama",4.73,Afternoon,58
1957,18,Male,Canada,Standard,"Sci-Fi,Animation",2.18,Afternoon,23
1958,72,Male,USA,Standard,"Romance,Action",1.95,Night,23
1959,47,Female,UK,Premium,"Horror,Romance,Comedy",0.5,Night,21
1960,37,Female,USA,Standard,Animation,2.67,Evening,26
1961,34,Female,India,Basic,"Drama,Comedy,Animation",0.5,Night,45
1962,38,Female,Japan,Premium,Documentary,1.84,Afternoon,34
1963,41,Male,UK,Basic,"Fantasy,Sci-Fi,Documentary",2.25,Afternoon,41
1964,42,Female,USA,Premium,"Documentary,Fantasy,Comedy",4.61,Evening,13
1965,41,Female,Canada,Standard,Action,4.11,Afternoon,57
1966,36,Male,USA,Basic,"Horror,Thriller,Comedy",0.53,Night,25
1967,32,Female,Canada,Basic,"Romance,Thriller",6.2,Afternoon,54
1968,33,Male,Brazil,Premium,"Documentary,Animation,Drama",0.5,Afternoon,44
1969,32,Male,Germany,Standard,"Horror,Drama",1.0,Evening,33
1970,48,Male,France,Standard,Action,0.5,Evening,28
1971,42,Male,Canada,Standard,Comedy,3.19,Afternoon,13
